,0,1,6,35,37,38,44,51,53,54,63,80,99,109,114,127,128,129,130,132,167,169,177,188,198,208,217,232,243,244,249,261,274,288,296,297,305,313,320,325,326,327,328,340,341,355,356,360,364,367,375,378,384,393,394,395,399,401,403,406,407,416,425,435,436,446,448,452,456,458,461,462,464,469,472,475,476,479,482,488,489,494,495,500,505,507,509,510,518,519,527,528,529,531,536,537,543,549,550,554,556,560,567,570,577,578,581,583,587,588,590,594,595,597,598,599,601,607,612,613,615,622,626,639,641,645,648,665,666,667,668,673,677,741,743,777,782,785,792,793,804,812,821,826,830,856,869,913
278.43001089027774,0,1,0,8,0,0,0,0,0,3,3,2,3,3,1,1,2,0,0,0,1,1,0,1,2,0,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,2,0,5,0,3,2,5,2,0,0,1,1,0,0,0,1,0,1,1,0,1,2,2,4,2,0,0,1,1,0,1,2,0,2,1,0,3,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
278.53001089027777,2,0,0,5,1,0,0,2,0,3,7,3,8,1,2,2,1,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,3,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,2,0,1,1,1,2,2,0,1,2,1,1,2,1,0,1,1,2,2,2,0,1,1,0,2,2,0,0,2,3,0,1,1,0,1,3,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,2,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
278.6300108902778,1,0,0,6,1,0,0,0,1,2,1,3,4,2,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,3,0,0,0,2,0,1,0,0,2,2,3,0,0,1,0,4,2,0,0,3,0,1,1,3,0,0,2,0,3,0,0,3,0,2,0,2,0,1,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1
278.7300108902778,1,0,0,5,0,1,1,0,0,0,2,1,3,2,1,0,0,0,0,0,2,0,0,1,0,0,1,2,2,1,0,0,2,1,1,0,0,0,0,2,0,0,3,1,0,0,2,0,0,1,0,0,0,0,3,0,0,0,3,4,1,0,0,1,0,0,1,1,2,1,0,1,0,3,1,1,2,0,0,1,0,1,0,4,0,1,3,0,3,0,0,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1
278.83001089027783,1,0,1,3,0,1,0,2,0,6,8,0,3,2,1,1,1,0,0,0,3,0,0,6,1,0,0,0,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,3,1,0,1,3,0,0,1,1,3,2,1,0,2,1,0,1,1,0,0,1,1,1,1,2,0,2,1,0,1,0,0,2,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,2,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1
278.93001089027786,1,0,0,4,0,1,0,0,0,2,3,0,4,1,2,1,2,0,0,0,1,0,0,4,0,0,0,1,2,1,0,0,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,2,0,2,0,3,0,0,0,1,1,0,0,0,1,1,1,1,0,0,3,1,3,1,0,0,0,3,2,1,1,1,0,2,0,6,0,1,1,0,1,0,1,0,3,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
279.0300108902779,0,0,0,5,0,0,0,0,0,4,4,2,4,1,1,2,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,1,0,2,3,0,1,0,0,2,1,4,0,0,2,0,3,2,0,0,0,1,1,0,2,1,0,2,0,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,2,0,1,0,1,0,1
279.1300108902779,0,0,0,5,0,1,1,2,0,6,6,1,9,2,1,1,2,0,0,1,1,1,0,0,0,0,0,0,2,3,2,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,4,1,0,1,0,0,2,0,1,2,3,0,0,1,0,1,1,1,0,1,0,0,0,2,1,0,0,1,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,1,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
279.2300108902779,1,0,0,4,0,1,0,1,0,4,4,2,7,2,1,2,1,0,0,1,1,0,0,2,0,0,0,1,1,1,1,0,2,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,4,0,2,1,0,1,1,0,0,1,1,2,0,2,0,0,2,0,2,1,0,0,4,2,1,0,2,1,1,2,1,1,0,0,2,1,2,0,3,0,1,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
279.33001089027795,0,0,0,2,1,0,0,0,0,1,3,1,3,1,2,0,1,0,1,0,3,0,1,2,0,0,1,0,2,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,1,1,1,0,0,0,1,1,2,0,0,3,0,1,3,0,0,0,1,1,0,2,1,0,3,0,3,0,1,1,0,2,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,1,2,1,1,1,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
279.43001089027797,0,0,0,2,0,0,0,5,0,7,11,1,6,1,2,1,3,0,4,0,4,0,1,2,0,0,1,0,3,6,6,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,2,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,1,0,0,1
279.530010890278,0,0,0,2,0,1,1,2,0,3,4,2,6,1,1,3,1,0,1,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,2,0,3,2,3,1,0,0,1,0,0,0,1,0,1,3,1,0,0,1,0,3,1,0,0,0,2,0,0,2,0,0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
279.630010890278,0,2,0,6,0,1,0,2,0,3,5,0,6,1,2,1,0,0,0,0,2,0,0,4,2,0,1,0,1,1,0,0,3,1,0,0,0,1,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,1,2,2,3,0,0,0,1,0,0,0,0,2,2,2,0,2,2,0,2,0,0,0,0,2,0,1,1,0,0,1,0,2,0,0,0,0,4,0,2,0,0,1,0,0,0,5,2,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
279.73001089027804,0,0,0,5,0,1,3,0,0,1,3,1,5,3,3,1,1,0,0,1,2,1,0,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,4,1,0,2,1,5,1,0,0,0,0,0,1,1,3,1,0,2,0,4,2,1,2,0,0,2,0,0,0,0,0,2,1,0,1,0,0,2,0,1,0,2,0,0,0,0,0,0,5,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,1,0,0,0,1,2,1,0,1
